contest_group_id,contest_name,choice,choice_party,sum
2,CHOWAN COUNTY BOARD OF COMMISSIONERS AT LARGE,"Donald M. Faircloth, Jr.",DEM,3796
3,PERSON COUNTY BOARD OF COMMISSIONERS,Donald Long,DEM,7667
9,HERTFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Donald Kim Kirkland (Write-In),,440
1001,US PRESIDENT,Donald J. Trump,REP,2362631
3,BURKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Donald Chapman,,31776
11,WAKE COUNTY BOARD OF EDUCATION DISTRICT 1,Donald Agee,,17446
4,HYDE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Don Nixon (Write-In),,5
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Don M. Rawls,,19047
6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Don Lee Keaton,,3593
8,GASTON COUNTY BOARD OF EDUCATION GASTONIA TOWNSHIP,Don Grant (Write-In),,33
3,GASTON COUNTY BOARD OF COMMISSIONERS GASTONIA TOWNSHIP,Don Grant,REP,59697
1030,NC STATE SENATE DISTRICT 05,Don Davis,DEM,57882
1312,NC DISTRICT COURT JUDGE DISTRICT 19B (CREED),Don (Skipper) Creed,,49819
9,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Diane Warman Blanks,DEM,13278
7,IREDELL COUNTY BOARD OF COMMISSIONERS,Diane Hamby,DEM,25706
1053,NC STATE SENATE DISTRICT 28,Devin R. King,REP,14265
1162,NC HOUSE OF REPRESENTATIVES DISTRICT 087,Destin Hall,REP,29066
4,WINSTON SALEM CITY COUNCIL - EAST WARD,Derwin L. Montgomery,DEM,10620
2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Derrick Sims,,4070
1,NEW HANOVER COUNTY BOARD OF COMMISSIONERS,Derrick Hickey,REP,48965
3,CHOWAN COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Derrick E. Wadsworth,DEM,1050
2,BEAUFORT COUNTY BOARD OF COMMISSIONERS,Derik Davis,REP,3230
2,ALAMANCE-BURLINGTON BOARD OF EDUCATION,Derek Tang (Write-In),,9
2,CABARRUS COUNTY SCHOOLS BOARD OF EDUCATION,Denver Walker (Write-In),,16
2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Dennis W. Canter,,4754
1139,NC HOUSE OF REPRESENTATIVES DISTRICT 064,Dennis Riddell,REP,23857
4,UNION COUNTY BOARD OF EDUCATION AT-LARGE,Dennis Rape,,53285
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Dennis Clarence Loflin,,18792
4,DAVIDSON COUNTY BOARD OF EDUCATION,Denise McLemore,,8388
14,CURRITUCK COUNTY REGISTER OF DEEDS,Denise Hall,REP,8290
6,WINSTON SALEM CITY COUNCIL - NORTH WARD,Denise  (D.D.) Adams,DEM,9817
6,PASQUOTANK COUNTY BOARD OF EDUCATION OCL,Denauvo M. Robinson,,11752
6,MARTIN COUNTY BOARD OF COMMISSIONERS EASTERN DISTRICT,"Dempsey Bond, Jr.",DEM,4572
1,PENDER COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Demetrice A. Keith,DEM,9006
6,GRANVILLE COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Del Mims,DEM,1903
15,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 8,Deena Hayes,DEM,22288
1260,NC DISTRICT COURT JUDGE DISTRICT 10 (SASSER),Debra Sasser,,280204
3,BOARD OF EDUCATION DISTRICT 5,Debra Dubbe Gray (Write-In),,5
1149,NC HOUSE OF REPRESENTATIVES DISTRICT 074,Debra Conrad,REP,27209
17,WAKE COUNTY BOARD OF EDUCATION DISTRICT 7,Deborah Prickett (Write-In),,14
1002,US SENATE,Deborah K. Ross,DEM,2128165
3,GRAHAM COUNTY BOARD OF EDUCATION,Deborah Cooper Odom,REP,1950
1252,NC DISTRICT COURT JUDGE DISTRICT 22A (BROWN),Deborah Brown,,69032
2,ALAMANCE-BURLINGTON BOARD OF EDUCATION,Debora McClendon (Write-In),,5
1,CLEVELAND COUNTY REGISTER OF DEEDS,Debi Mull Harrill,DEM,19841
1070,NC STATE SENATE DISTRICT 45,Deanna Ballard,REP,56758
1144,NC HOUSE OF REPRESENTATIVES DISTRICT 069,Dean Arp,REP,23249
1,DUPLIN COUNTY REGISTER OF DEEDS,Davis Hiram Brinson,DEM,14768
3,TRANSYLVANIA COUNTY BOARD OF EDUCATION,Davis A. Whitfield-Cargile,,4364
3,HOKE COUNTY BOARD OF EDUCATION,David Woodcox (Write-In),,10
1124,NC HOUSE OF REPRESENTATIVES DISTRICT 049,David Ulmer,LIB,2299
1342,NC DISTRICT COURT JUDGE DISTRICT 26 (STRICKLAND),David Strickland,,206060
1303,NC DISTRICT COURT JUDGE DISTRICT 18 (SHERRILL),David Sherrill,,88604
1386,US HOUSE OF REPRESENTATIVES DISTRICT 7,David Rouzer,REP,211801
1187,NC HOUSE OF REPRESENTATIVES DISTRICT 112,David Rogers,REP,22938
1128,NC HOUSE OF REPRESENTATIVES DISTRICT 053,David R. Lewis,REP,19548
1383,US HOUSE OF REPRESENTATIVES DISTRICT 4,David Price,DEM,279380
4,MCDOWELL COUNTY BOARD OF EDUCATION MARION,David Patneaude,,6308
3,PERSON COUNTY BOARD OF COMMISSIONERS,"David Newell, Sr.",REP,9129
1,YADKIN COUNTY BOARD OF COMMISSIONERS,David Moxley,REP,11518
6,SWAIN COUNTY BOARD OF COMMISSIONERS,David Monteith,DEM,2932
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Mike Hight,,8188
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Michael Spruill,,20207
2,CHATHAM COUNTY BOARD OF EDUCATION - DISTRICT 2,David M. Hamm,,27875
2,NEW HANOVER COUNTY BOARD OF EDUCATION,David Lee Wortman,REP,49136
12,HERTFORD COUNTY BOARD OF EDUCATION,David L. Shields,,6686
5,BURKE COUNTY  BOARD OF COMMISSIONERS,"David L. Rust, Jr.",DEM,12120
1069,NC STATE SENATE DISTRICT 44,David L. Curtis,REP,71114
4,HARNETT COUNTY BOARD OF EDUCATION DISTRICT 2,David L. Bradham,DEM,4392
5,LINCOLN COUNTY BOARD OF EDUCATION DISTRICT 3,David Kirk Herbertson,,15423
12,BUNCOMBE COUNTY BOARD OF COMMISSIONERS DISTRICT 3 UNEXPIRED,David King,DEM,17612
7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Hill (Write-In),,5
2,CABARRUS COUNTY SCHOOLS BOARD OF EDUCATION,David Harrison,,29996
4,CRAVEN COUNTY BOARD OF EDUCATION DISTRICT 5,David Hale,,22901
1,BLADEN COUNTY BOARD OF COMMISSIONERS COUNTYWIDE,David Gooden,REP,2632
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Gallagher (Write-In),,9
1319,NC DISTRICT COURT JUDGE DISTRICT 21 (SIPPRELL),David E. Sipprell,,106101
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Dowdy,,45055
5,BEAUFORT COUNTY BOARD OF EDUCATION DISTRICT 5,David Daniel,,720
1,COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Caldwell,,51034
11,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 4,David Blust,REP,13746
1246,NC DISTRICT COURT JUDGE DISTRICT 08 (BRANTLEY),David Bernard Brantley,,54465
3,AVERY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Banner (Write-In),,16
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Alan Gray (Write-In),,5
5,FRANKLIN COUNTY BOARD OF COMMISSIONERS DISTRICT 5,David A. Williams Jr.,UNA,2948
7,ALLEGHANY COUNTY BOARD OF EDUCATION,David (Casey) Jones,DEM,2441
2,FORSYTH COUNTY BOARD OF COMMISSIONERS - DISTRICT B,Dave Plyler,REP,68408
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Dave Keefe (Write-In),,22
3,AVERY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Dave Chicome (Write-In),,8
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Daryl Witt (Write-In),,9
1114,NC HOUSE OF REPRESENTATIVES DISTRICT 039,Darren Jackson,DEM,31901
1312,NC DISTRICT COURT JUDGE DISTRICT 19B (CREED),Darren C. Allen,,45925
4,HYDE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Darren Armstrong,,1636
5,CALDWELL COUNTY BOARD OF EDUCATION,Darrell Clayton Pennell,,22115
12,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 5,Darlene Garrett,DEM,15812
2,MITCHELL COUNTY BOARD OF COMMISSIONERS,Danny R. Burleson,REP,5730
6,FRANKLIN COUNTY BOARD OF COMMISSIONERS AT-LARGE,Danny Pearce,REP,14441
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Danny McConnell,,41315
2,CLAY COUNTY BOARD OF EDUCATION,Danny Jones,REP,3527
1038,NC STATE SENATE DISTRICT 13,Danny Earl (J. R.) Britt,REP,34126
4,DARE COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Danny Couch,DEM,12965
1050,NC STATE SENATE DISTRICT 25,Dannie M. Montgomery,DEM,30416
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Danielle Adams (Write-In),,127
7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Danielle Adams (Write-In),,54
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Danielle Adams,,109037
16,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Daniel Walker (Write-In),,11
3,BLADEN COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Daniel R. Dowless,DEM,3920
1219,NC DISTRICT COURT JUDGE DISTRICT 03A (LEECH),Daniel Hines Entzminger,,33617
7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Daniel Adams (Write-In),,7
1184,NC HOUSE OF REPRESENTATIVES DISTRICT 109,Dana Bumgardner,REP,21687
1090,NC HOUSE OF REPRESENTATIVES DISTRICT 015,Dan Whitten,DEM,5797
1046,NC STATE SENATE DISTRICT 21,Dan Travieso,REP,19338
1259,NC DISTRICT COURT JUDGE DISTRICT 10 (NAGLE),Dan Nagle,,215411
1395,NC LIEUTENANT GOVERNOR,Dan Forest,REP,2393514
10,NASH COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Dan Cone,REP,3715
1020,NC TREASURER,Dan Blue III,DEM,2129762
1039,NC STATE SENATE DISTRICT 14,Dan Blue,DEM,73870
1064,NC STATE SENATE DISTRICT 39,Dan Bishop,REP,58739
10,WINSTON SALEM CITY COUNCIL - SOUTHWEST WARD,Dan Besse,DEM,10908
4,CATAWBA COUNTY BOARD OF COMMISSIONERS,Dan A. Hunsucker,REP,42006
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Dallas Denoyer (Write-In),,5
1020,NC TREASURER,Dale R. Folwell,REP,2373022
1,GRAHAM COUNTY BOARD OF COMMISSIONERS,Dale E. Wiggins,REP,2405
5,JOHNSTON COUNTY BOARD OF EDUCATION,Dale Bender (Write-In),,10
1,WASHINGTON COUNTY BOARD OF COMMISSIONERS DISTRICT 1,D. Cole Phelps,DEM,1147
1124,NC HOUSE OF REPRESENTATIVES DISTRICT 049,Cynthia Ball,DEM,26975
2,CABARRUS COUNTY SCHOOLS BOARD OF EDUCATION,Cynthia (Cindy) Fertenbaugh,,35867
1248,NC DISTRICT COURT JUDGE DISTRICT 08 (FINAN),Curtis Stackhouse,,44750
5,JOHNSTON COUNTY BOARD OF EDUCATION,Crystal Kimpson Roberts,,23818
1,UNION COUNTY REGISTER OF DEEDS,Crystal D. Crump,REP,79840
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Craig Swinn (Write-In),,13
3,HAYWOOD COUNTY BOARD OF EDUCATION CHAIRMAN,Craig S. Messer,,10338
1,ROWAN COUNTY BOARD OF COMMISSIONERS,Craig Pierce,REP,31318
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Craig Lovette (Write-In),,7
1143,NC HOUSE OF REPRESENTATIVES DISTRICT 068,Craig Horn,REP,30953
4,LENOIR COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Craig Hill,DEM,4581
5,LENOIR COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Craig Finch,REP,1871
2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Cornelia W. Jay,,3606
1,GRAHAM COUNTY BOARD OF COMMISSIONERS,Connie Orr,REP,2413
1398,NC SUPERIOR COURT JUDGE DISTRICT 5B,Connie Jordan,,14304
1180,NC HOUSE OF REPRESENTATIVES DISTRICT 105,Connie Green-Johnson,DEM,17689
5,WILKES COUNTY REGISTER OF DEEDS,Connie Cox,DEM,6724
30,PITT COUNTY BOARD OF EDUCATION DISTRICT 6,Connie Blake,,3045
1,HENDERSON COUNTY BOARD OF EDUCATION,Colby Coren (Write-In),,6
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Cody Honeycutt (Write-In),,7
1188,NC HOUSE OF REPRESENTATIVES DISTRICT 113,Cody Henson,REP,26848
1221,NC DISTRICT COURT JUDGE DISTRICT 03B (ROWE),Clinton D. Rowe,,56241
3,SOIL AND WATER CONSERVATON DISTRICT SUPERVISOR,"Clint (Cam) Carson, Jr.",,4543
7,VANCE COUNTY BOARD OF EDUCATION DISTRICT 5,Clementine (Tina) Hunter,DEM,1995
5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,"Clayton Garner, Jr.",,24163
4,MINZIES CREEK SANITARY DISTRICT COMMISSIONER,Clay Helm,,12
8,DUPLIN COUNTY BOARD OF EDUCATION DISTRICT 5,Claudius James Morrisey,DEM,2685
3,LINCOLN COUNTY BOARD OF EDUCATION AT-LARGE,Clarissa Metts,,5551
4,SCOTLAND COUNTY BOARD OF COMMISSIONERS STEWARTSVILLE,Clarence McPhatter,DEM,9151
5,TRANSYLVANIA COUNTY REGISTER OF DEEDS,Cindy McCall Ownbey,DEM,13138
1019,NC AUDITOR,Chuck Stuber,REP,2253394
1192,NC HOUSE OF REPRESENTATIVES DISTRICT 117,Chuck McGrady,REP,30659
4,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 5,Chuck Hughes,,15573
3,HAYWOOD COUNTY BOARD OF EDUCATION CHAIRMAN,Chuck Francis,,16028
1073,NC STATE SENATE DISTRICT 48,Chuck Edwards,REP,61455
3,BUNCOMBE COUNTY BOARD OF COMMISSIONERS CHAIR,Chuck Archerd,REP,58467
1337,NC DISTRICT COURT JUDGE DISTRICT 26 (MANN),Christy T. Mann,,213068
7,GASTON COUNTY BOARD OF EDUCATION CROWDERS MOUNTAIN TOWNSHIP,Christy McCleary (Write-In),,7
2,GASTON COUNTY BOARD OF COMMISSIONERS CROWDERS MOUNTAIN TOWNS,Christy McCleary,DEM,30414
2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Christopher (Chris ) Atkins,,6198
3,AVERY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Christine Vance (Write-In),,6
1326,NC DISTRICT COURT JUDGE DISTRICT 22A (UNDERWOOD),Christine Underwood,,65183
1258,NC DISTRICT COURT JUDGE DISTRICT 10 (WALCZYK),Christine M. Walczyk,,272181
14,CURRITUCK COUNTY REGISTER OF DEEDS,Christine L. Beaumont,UNA,3370
16,WAKE COUNTY BOARD OF EDUCATION DISTRICT 6,Christine Kushner,,35926
4,UNION COUNTY BOARD OF EDUCATION AT-LARGE,Christina B. Helms,,49613
2,HALIFAX COUNTY REGISTER OF DEEDS,Christie Avens,DEM,19222
1388,US HOUSE OF REPRESENTATIVES DISTRICT 9,Christian Cano,DEM,139041
5,CAMDEN COUNTY BOARD OF EDUCATION,Christian Austin Overton,,2205
2,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Christi Wenger (Write-In),,78
1091,NC HOUSE OF REPRESENTATIVES DISTRICT 016,Chris W. Millis,REP,23649
1216,NC DISTRICT COURT JUDGE DISTRICT 02 (MCLENDON),Chris McLendon,,31633
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Chris Mastin (Write-In),,6
1110,NC HOUSE OF REPRESENTATIVES DISTRICT 035,Chris Malone,REP,25117
1116,NC HOUSE OF REPRESENTATIVES DISTRICT 041,Chris M. Shoffner,REP,20745
1205,NC SUPERIOR COURT JUDGE DISTRICT 13A,Chris Livingston,,8384
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Chris Hogan (Write-In),,5
9,LEE COUNTY BOARD OF COMMISSIONERS AT-LARGE,Chris deLambert,REP,10602
1066,NC STATE SENATE DISTRICT 41,Chris Cole,LIB,4938
7,BLADEN COUNTY BOARD OF EDUCATION DISTRICT 3,Chris Clark,UNA,2616
3,STOKES COUNTY BOARD OF EDUCATION,Cheryl Lawson Knight,,10483
4,DAVIDSON COUNTY BOARD OF EDUCATION,Cherie Chesney (Write-In),,1
1024,NC COMMISSIONER OF LABOR,Cherie Berry,REP,2505628
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Chenele Coleman-Sellers (Write-In),,17
1167,NC HOUSE OF REPRESENTATIVES DISTRICT 092,Chaz Beasley,DEM,22941
1083,NC HOUSE OF REPRESENTATIVES DISTRICT 008,Charlie Pat Farris,DEM,21166
3,HENDERSON COUNTY  BOARD OF COMMISSIONERS DISTRICT 2,Charlie Messer,REP,41681
5,MACON COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Charlie Leatherman,DEM,6424
3,PERQUIMANS COUNTY BOARD OF COMMISSIONERS,Charles Woodard,DEM,2257
1092,NC HOUSE OF REPRESENTATIVES DISTRICT 017,Charles Warren,DEM,16549
10,IREDELL-STATESVILLE BOARD OF EDUCATION DISTRICT 6,Charles S. Kelly,REP,6063
1,NORTHAMPTON COUNTY BOARD OF COMMISSIONERS DISTRICT 1,"Charles R. Tyner, Sr.",DEM,6945
1249,NC DISTRICT COURT JUDGE DISTRICT 08 (GAYLOR),Charles P. Gaylor III,,54689
1024,NC COMMISSIONER OF LABOR,Charles Meeker,DEM,2029227
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Charles Lucas,,8354
1122,NC HOUSE OF REPRESENTATIVES DISTRICT 047,Charles Graham,DEM,17366
7,SCOTLAND COUNTY BOARD OF EDUCATION AT-LARGE,Charles E. Brown,,4307
6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Charles D. Hill,,56477
11,IREDELL-STATESVILLE BOARD OF EDUCATION DISTRICT 4,Charles A. (Chuck) Gallyon II,DEM,3847
4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Channing Wilcox (Write-In),,16
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Chad Stout,,14192
3,LENOIR COUNTY BOARD OF COMMISSIONERS AT-LARGE,Chad Rouse,REP,12192
7,ALLEGHANY COUNTY BOARD OF EDUCATION,Chad Loggins,REP,2875
1043,NC STATE SENATE DISTRICT 18,Chad Barefoot,REP,57121
6,MCDOWELL COUNTY BOARD OF EDUCATION OLD FORT,Chad (Snapper) Greene,,5214
1135,NC HOUSE OF REPRESENTATIVES DISTRICT 060,Cecil Brockman,DEM,27035
3,CHEROKEE COUNTY BOARD OF COMMISSIONERS DISTRICT II,CB McKinnon,REP,7985
2,CATAWBA COUNTY BOARD OF EDUCATION,Cathy J. Starnes,,17104
4,LINCOLN COUNTY BOARD OF EDUCATION DISTRICT 1,Cathy G. Davis,,19610
1058,NC STATE SENATE DISTRICT 33,Cathy Dunn,REP,59367
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Cathy Dickens,,44710
6,BRUNSWICK COUNTY BOARD OF EDUCATION DISTRICT 2,Catherine Cooke,REP,39015
3,ALEXANDER COUNTY BOARD OF EDUCATION DISTRICT 3,Caryn Lee Brzykcy,,1869
1142,NC HOUSE OF REPRESENTATIVES DISTRICT 067,Carson Roger Snyder,DEM,10637
6,MAGGIE VALLEY SANITARY DISTRICT,Carroll Mehaffey,,2128
2,LINCOLN COUNTY BOARD OF COMMISSIONERS,Carrol D. Mitchem,REP,21804
5,BOARD OF EDUCATION DISTRICT 3,Carrie Sutton,,14489
1310,NC DISTRICT COURT JUDGE DISTRICT 21 (GRAHAM),Carrie F. Vickery,,77189
3,CRAVEN COUNTY BOARD OF EDUCATION DISTRICT 3,Carr Ipock,,20821
6,SWAIN COUNTY BOARD OF COMMISSIONERS,Carolyn Sue Bair,REP,2077
6,BEAUFORT COUNTY BOARD OF EDUCATION DISTRICT 7,Carolyn S. Walker,,1970
14,SURRY COUNTY REGISTER OF DEEDS,Carolyn M. Comer,DEM,20543
7,SCOTLAND COUNTY BOARD OF EDUCATION AT-LARGE,Carolyn M. Banks,,6857
1253,NC DISTRICT COURT JUDGE DISTRICT 09 (YANCEY),Carolyn J. Yancey,,49655
1,VANCE COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Carolyn Faines,DEM,2022
5,HALIFAX COUNTY COMMISSIONER DISTRICT 1,Carolyn Chase Johnson,DEM,7597
1251,NC DISTRICT COURT JUDGE DISTRICT 09 (FINCH),Caroline S. Burnette,,32199
31,PITT COUNTY BOARD OF EDUCATION DISTRICT 7,Caroline Doherty,,6539
1230,NC DISTRICT COURT JUDGE DISTRICT 04 (JONES),Carol Jones,,69943
8,ANSON COUNTY BOARD OF EDUCATION DISTRICT 7,Carol Ann Gibson,DEM,1171
2,BOARD OF EDUCATION DISTRICT 6,Carmela R. McKeller,,1713
6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Carlos Buster Manning (Write-In),,62
1181,NC HOUSE OF REPRESENTATIVES DISTRICT 106,Carla Cunningham,DEM,27247
9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Carl Lamp (Write-In),,5
3,TYRRELL COUNTY BOARD OF COMMISSIONERS,Carl L. Willis,DEM,303
1151,NC HOUSE OF REPRESENTATIVES DISTRICT 076,Carl Ford,REP,29590
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Carl Dangerfield (Write-In),,11
6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Carey Y. Parrish IV,,5239
2,COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Candy Bohmert,REP,1100
5,UNION COUNTY BOARD OF EDUCATION DISTRICT 1,Candice Sturdivant,,4953
5,HOKE COUNTY REGISTER OF DEEDS,Camille D. Hurst,DEM,13196
1324,NC DISTRICT COURT JUDGE DISTRICT 21 (BANKS-PAYNE),Camille Banks-Payne,,116279
9,LEE COUNTY BOARD OF COMMISSIONERS AT-LARGE,Cameron W. Sharpe,DEM,12868
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Caleb Roberson (Write-In),,5
2,ASHE COUNTY BOARD OF EDUCATION,C.B. Jones,,9293
1282,NC DISTRICT COURT JUDGE DISTRICT 13 (JOLLY),C. Ashley Gore,,77246
14,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 7,Byron Gladden,DEM,19299
1,HENDERSON COUNTY BOARD OF EDUCATION,Burt Harris,,19739
1333,NC DISTRICT COURT JUDGE DISTRICT 25 (CHERRY),Burford Alva Cherry,,104725
1022,NC ATTORNEY GENERAL,Buck Newton,REP,2279006
4,PASQUOTANK COUNTY BOARD OF EDUCATION AT-LARGE,Buck Jolly,,13349
1265,NC DISTRICT COURT JUDGE DISTRICT 10 (BOUSMAN),Bryant Paris III,,177596
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bryan Hagler,,9682
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bryan Evans (Write-In),,6
2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bruce L. Miller,,49852
6,MITCHELL COUNTY BOARD OF COMMISSIONERS (UNEXPIRED TERM),Bruce Koran,DEM,1651
6,LENOIR COUNTY BOARD OF EDUCATION AT LARGE,Bruce E. Hill,DEM,16944
1392,US HOUSE OF REPRESENTATIVES DISTRICT 13,Bruce Davis,DEM,156049
18,MOORE COUNTY BOARD OF EDUCATION DISTRICT V,Bruce Cunningham,,26013
3,BUNCOMBE COUNTY BOARD OF COMMISSIONERS CHAIR,Brownie Newman,DEM,74268
1026,NC STATE SENATE DISTRICT 01,Brownie Futrell,DEM,36759
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brooks Bunn,,48965
4,ALEXANDER COUNTY BOARD OF EDUCATION DISTRICT 4,Brigette W. Rhyne,,1692
500002,WHITTIER SANITARY DISTRICT,Bridgit Nations,,51
6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brian Wood,,2562
7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brian Watts (Write-In),,11
4,ALEXANDER COUNTY BOARD OF EDUCATION DISTRICT 4,Brian Walker,,1518
1191,NC HOUSE OF REPRESENTATIVES DISTRICT 116,Brian Turner,DEM,28014
3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brian Pender Grogan,,31185
1086,NC HOUSE OF REPRESENTATIVES DISTRICT 011,Brian Lewis,LIB,2897
1111,NC HOUSE OF REPRESENTATIVES DISTRICT 036,Brian Irving,LIB,2184
6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Brian Gainey,,4506
2,CHOWAN COUNTY BOARD OF COMMISSIONERS AT LARGE,Brian Ferraraccio,REP,3230
2,ALAMANCE-BURLINGTON BOARD OF EDUCATION,Brian Feeley,,35720
1084,NC HOUSE OF REPRESENTATIVES DISTRICT 009,Brian Farkas,DEM,17007
1218,NC DISTRICT COURT JUDGE DISTRICT 03A (DESOTO),Brian DeSoto,,49874
8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brian Blanton (Write-In),,11
3,AVERY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brian Banner (Write-In),,34
1024,NC COMMISSIONER OF LABOR,Brian (BK) Wayne (Write-In),,68
11,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brent Strickland,,15050
7,GASTON COUNTY BOARD OF EDUCATION CROWDERS MOUNTAIN TOWNSHIP,Brent Moore,,57063
1035,NC STATE SENATE DISTRICT 10,Brent Jackson,REP,56610
5,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 2,Brent Huss,,5063
6,DUPLIN COUNTY BOARD OF EDUCATION DISTRICT 1,Brent Davis,REP,2664
1121,NC HOUSE OF REPRESENTATIVES DISTRICT 046,Brenden Jones,REP,19607
8,WATAUGA COUNTY BOARD OF EDUCATION,Brenda Reese,,15857
1,BRUNSWICK COUNTY REGISTER OF DEEDS,Brenda Mercer Clemmons,REP,43267
1,DURHAM COUNTY BOARD OF  COMMISSIONERS,Brenda Howerton,DEM,108451
3,MITCHELL COUNTY BOARD OF EDUCATION,Brenda H. Sparks,,2305
1239,NC DISTRICT COURT JUDGE DISTRICT 06 (BRANCH),Brenda Green Branch,,38318
3,BRUNSWICK COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Brenda Faye McMillian,DEM,22780
2,CATAWBA COUNTY BOARD OF EDUCATION,Brannon S. Pittman,,4818
1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brandon Perry (Write-In),,5
3,ENGELHARD SANITARY DISTRICT SUPERVISORS,Brandon Marshall,,107
2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,Brandon L. Anderson,DEM,8883
